image,split,condition_group,method,true_x,true_y,predicted_x,predicted_y,error_m,within_3cm,within_1cm,detected
test_a/00007.png,test_a,A,handcrafted,0.11055527492621446,0.37161699200040016,0.10781249999999999,0.37288411458333354,0.003021326519271054,True,True,True
test_a/00007.png,test_a,A,cnn,0.11055527492621446,0.37161699200040016,0.11104147881269455,0.3711000084877014,0.0007096944213044613,True,True,True
test_a/00008.png,test_a,A,ground_truth,0.26938375393231806,0.7284527319773463,0.26938375393231806,0.7284527319773463,0.0,True,True,True
test_a/00008.png,test_a,A,handcrafted,0.26938375393231806,0.7284527319773463,0.26953125,0.7375,0.009048470244395734,True,True,True
test_a/00008.png,test_a,A,cnn,0.26938375393231806,0.7284527319773463,0.23731403052806854,0.7608193159103394,0.0455638334067334,False,False,True
test_a/00009.png,test_a,A,ground_truth,0.021679249187837344,0.8895624561432872,0.021679249187837344,0.8895624561432872,0.0,True,True,True
test_a/00009.png,test_a,A,handcrafted,0.021679249187837344,0.8895624561432872,0.023958333333333245,0.8832465277777778,0.006714549550081328,True,True,True
test_a/00009.png,test_a,A,cnn,0.021679249187837344,0.8895624561432872,0.05954509228467941,0.8878724575042725,0.037903537682313165,False,False,True
test_a/00010.png,test_a,A,ground_truth,-0.26236083162545776,0.173704891784056,-0.26236083162545776,0.173704891784056,0.0,True,True,True
test_a/00010.png,test_a,A,handcrafted,-0.26236083162545776,0.173704891784056,-0.2635416666666666,0.16449652777777785,0.009283767503910552,True,True,True
test_a/00010.png,test_a,A,cnn,-0.26236083162545776,0.173704891784056,-0.2759997248649597,0.15289078652858734,0.024884661669073577,True,False,True
test_a/00011.png,test_a,A,ground_truth,0.8546092841672809,0.3112439340743746,0.8546092841672809,0.3112439340743746,0.0,True,True,True
test_a/00011.png,test_a,A,handcrafted,0.8546092841672809,0.3112439340743746,0.860033700980392,0.30871629901960795,0.00598441615635543,True,True,True
test_a/00011.png,test_a,A,cnn,0.8546092841672809,0.3112439340743746,0.9439016580581665,0.30444565415382385,0.0895507936589502,False,False,True
test_a/00012.png,test_a,A,ground_truth,-0.30925283778491786,0.32521900459140995,-0.30925283778491786,0.32521900459140995,0.0,True,True,True
test_a/00012.png,test_a,A,handcrafted,-0.30925283778491786,0.32521900459140995,-0.3150520833333334,0.329609375,0.0072736924086354154,True,True,True
test_a/00012.png,test_a,A,cnn,-0.30925283778491786,0.32521900459140995,-0.28474855422973633,0.3366243541240692,0.027028538815756776,True,False,True
test_a/00013.png,test_a,A,ground_truth,0.024378381689819893,0.3705645493416068,0.024378381689819893,0.3705645493416068,0.0,True,True,True
test_a/00013.png,test_a,A,handcrafted,0.024378381689819893,0.3705645493416068,0.030696614583333247,0.37812500000000004,0.009852942761158855,True,True,True
test_a/00013.png,test_a,A,cnn,0.024378381689819893,0.3705645493416068,0.04586930200457573,0.38559210300445557,0.026223787389791427,True,False,True
test_a/00014.png,test_a,A,ground_truth,-0.3314041218047323,0.8755347040038888,-0.3314041218047323,0.8755347040038888,0.0,True,True,True
test_a/00014.png,test_a,A,handcrafted,-0.3314041218047323,0.8755347040038888,-0.32590379901960786,0.8787837009803923,0.006388233879084861,True,True,True
test_a/00014.png,test_a,A,cnn,-0.3314041218047323,0.8755347040038888,-0.316994309425354,0.9003820419311523,0.028723385853351515,True,False,True
test_a/00015.png,test_a,A,ground_truth,-0.24459817989537813,0.24715800148108155,-0.24459817989537813,0.24715800148108155,0.0,True,True,True
test_a/00015.png,test_a,A,handcrafted,-0.24459817989537813,0.24715800148108155,-0.24956597222222215,0.2463541666666668,0.005032406085712436,True,True,True
test_a/00015.png,test_a,A,cnn,-0.24459817989537813,0.24715800148108155,-0.23168689012527466,0.22777476906776428,0.023289720958316606,True,False,True
test_a/00016.png,test_a,A,ground_truth,0.31927244841699154,0.7027626597440062,0.31927244841699154,0.7027626597440062,0.0,True,True,True
test_a/00016.png,test_a,A,handcrafted,0.31927244841699154,0.7027626597440062,0.32097120098039206,0.7040287990196079,0.0021186951023875636,True,True,True
test_a/00016.png,test_a,A,cnn,0.31927244841699154,0.7027626597440062,0.31688013672828674,0.7270376086235046,0.024392545958103185,True,False,True
test_a/00017.png,test_a,A,ground_truth,-0.6893112488183314,0.440908892020722,-0.6893112488183314,0.440908892020722,0.0,True,True,True
test_a/00017.png,test_a,A,handcrafted,-0.6893112488183314,0.440908892020722,-0.6852787990196079,0.44753370098039225,0.007755562206014009,True,True,True
test_a/00017.png,test_a,A,cnn,-0.6893112488183314,0.440908892020722,-0.7820497155189514,0.4953082501888275,0.10751610751456658,False,False,True
test_a/00018.png,test_a,A,ground_truth,0.5807736512052596,0.4976453916389152,0.5807736512052596,0.4976453916389152,0.0,True,True,True
test_a/00018.png,test_a,A,handcrafted,0.5807736512052596,0.4976453916389152,0.5769965277777778,0.4979166666666666,0.0037868524564753717,True,True,True
test_a/00018.png,test_a,A,cnn,0.5807736512052596,0.4976453916389152,0.5925571918487549,0.47813737392425537,0.022790668819768913,True,False,True
test_a/00019.png,test_a,A,ground_truth,0.07720399214151441,0.6252339447091683,0.07720399214151441,0.6252339447091683,0.0,True,True,True
test_a/00019.png,test_a,A,handcrafted,0.07720399214151441,0.6252339447091683,0.07711588541666649,0.6296875,0.0044544267334257915,True,True,True
test_a/00019.png,test_a,A,cnn,0.07720399214151441,0.6252339447091683,0.04026620835065842,0.6067290902137756,0.041313793232716806,False,False,True
test_a/00020.png,test_a,A,ground_truth,-0.37694556320682204,0.17378758083625373,-0.37694556320682204,0.17378758083625373,0.0,True,True,True
test_a/00020.png,test_a,A,handcrafted,-0.37694556320682204,0.17378758083625373,-0.37734375,0.16848958333333353,0.0053129398889136745,True,True,True
test_a/00020.png,test_a,A,cnn,-0.37694556320682204,0.17378758083625373,-0.37181586027145386,0.14553478360176086,0.028714707098950056,True,False,True
test_a/00021.png,test_a,A,ground_truth,0.04346745308553587,0.40398974185082226,0.04346745308553587,0.40398974185082226,0.0,True,True,True
test_a/00021.png,test_a,A,handcrafted,0.04346745308553587,0.40398974185082226,0.0359375,0.40882161458333355,0.00894690938668529,True,True,True
test_a/00021.png,test_a,A,cnn,0.04346745308553587,0.40398974185082226,0.06633404642343521,0.40955373644828796,0.023533786919267583,True,False,True
test_a/00022.png,test_a,A,ground_truth,-0.6492420013660323,0.3986910085239086,-0.6492420013660323,0.3986910085239086,0.0,True,True,True
test_a/00022.png,test_a,A,handcrafted,-0.6492420013660323,0.3986910085239086,-0.646875,0.39609375,0.003514035757759801,True,True,True
test_a/00022.png,test_a,A,cnn,-0.6492420013660323,0.3986910085239086,-0.6644043326377869,0.41438236832618713,0.021820060999891592,True,False,True
test_a/00023.png,test_a,A,ground_truth,0.4967709478231975,0.18317613971716282,0.4967709478231975,0.18317613971716282,0.0,True,True,True
test_a/00023.png,test_a,A,handcrafted,0.4967709478231975,0.18317613971716282,0.5031249999999999,0.18046875,0.006906803757609375,True,True,True
test_a/00023.png,test_a,A,cnn,0.4967709478231975,0.18317613971716282,0.5395232439041138,0.1670316606760025,0.04569904838944456,False,False,True
test_a/00024.png,test_a,A,ground_truth,-0.24709871154659416,0.17225213150156116,-0.24709871154659416,0.17225213150156116,0.0,True,True,True
test_a/00024.png,test_a,A,handcrafted,-0.24709871154659416,0.17225213150156116,-0.25156249999999997,0.16774088541666676,0.006346396504728807,True,True,True
test_a/00024.png,test_a,A,cnn,-0.24709871154659416,0.17225213150156116,-0.28306928277015686,0.1624148190021515,0.03729148309413878,False,False,True
test_a/00025.png,test_a,A,ground_truth,0.04121869623205685,0.3523712475712953,0.04121869623205685,0.3523712475712953,0.0,True,True,True
test_a/00025.png,test_a,A,handcrafted,0.04121869623205685,0.3523712475712953,0.0359375,0.34742838541666676,0.007233458365204742,True,True,True
test_a/00025.png,test_a,A,cnn,0.04121869623205685,0.3523712475712953,0.03108365088701248,0.34846231341362,0.010862730337955841,True,False,True
test_a/00026.png,test_a,A,ground_truth,0.39773803762864657,0.24134471041202837,0.39773803762864657,0.24134471041202837,0.0,True,True,True
test_a/00026.png,test_a,A,handcrafted,0.39773803762864657,0.24134471041202837,0.3977787990196076,0.23684129901960793,0.004503595858908224,True,True,True
test_a/00026.png,test_a,A,cnn,0.39773803762864657,0.24134471041202837,0.46015098690986633,0.25455403327941895,0.06379547357450274,False,False,True
test_a/00027.png,test_a,A,ground_truth,0.40413669129073015,0.6679218866913971,0.40413669129073015,0.6679218866913971,0.0,True,True,True
test_a/00027.png,test_a,A,handcrafted,0.40413669129073015,0.6679218866913971,0.40055338541666646,0.665625,0.0042562623815051905,True,True,True
test_a/00027.png,test_a,A,cnn,0.40413669129073015,0.6679218866913971,0.43893375992774963,0.6540272831916809,0.03746860008251936,False,False,True
test_a/00028.png,test_a,A,ground_truth,0.04145787489230814,0.410702499899968,0.04145787489230814,0.410702499899968,0.0,True,True,True
test_a/00028.png,test_a,A,handcrafted,0.04145787489230814,0.410702499899968,0.04117838541666649,0.4140625,0.0033716042233941958,True,True,True
test_a/00028.png,test_a,A,cnn,0.04145787489230814,0.410702499899968,0.06818519532680511,0.409525066614151,0.02675324292026724,True,False,True
test_a/00029.png,test_a,A,ground_truth,-0.3802940675488658,0.11591649418331386,-0.3802940675488658,0.11591649418331386,0.0,True,True,True
test_a/00029.png,test_a,A,handcrafted,-0.3802940675488658,0.11591649418331386,-0.3827343749999999,0.11817708333333332,0.003326464153007867,True,True,True
test_a/00029.png,test_a,A,cnn,-0.3802940675488658,0.11591649418331386,-0.35659128427505493,0.15725016593933105,0.047647605981407104,False,False,True
test_a/00030.png,test_a,A,ground_truth,0.19115107105384369,0.2861202675693186,0.19115107105384369,0.2861202675693186,0.0,True,True,True
test_a/00030.png,test_a,A,handcrafted,0.19115107105384369,0.2861202675693186,0.1816840277777778,0.2822916666666668,0.01021190938378765,True,False,True
test_a/00030.png,test_a,A,cnn,0.19115107105384369,0.2861202675693186,0.19353976845741272,0.29068127274513245,0.005148654532945317,True,True,True
test_a/00031.png,test_a,A,ground_truth,-0.5832872834862413,0.7454568970414119,-0.5832872834862413,0.7454568970414119,0.0,True,True,True
test_a/00031.png,test_a,A,handcrafted,-0.5832872834862413,0.7454568970414119,-0.5774662990196079,0.7399662990196079,0.008001907697407275,True,True,True
test_a/00031.png,test_a,A,cnn,-0.5832872834862413,0.7454568970414119,-0.5011854767799377,0.7808802723884583,0.08941768385178042,False,False,True
test_a/00032.png,test_a,A,ground_truth,-0.7716349091947319,0.23871465521424393,-0.7716349091947319,0.23871465521424393,0.0,True,True,True
test_a/00032.png,test_a,A,handcrafted,-0.7716349091947319,0.23871465521424393,-0.7726562499999999,0.23437500000000003,0.004458222114141449,True,True,True
test_a/00032.png,test_a,A,cnn,-0.7716349091947319,0.23871465521424393,-0.8004767894744873,0.2335006594657898,0.029309380916980196,True,False,True
test_a/00033.png,test_a,A,ground_truth,0.49554432873251486,0.4026302622567819,0.49554432873251486,0.4026302622567819,0.0,True,True,True
test_a/00033.png,test_a,A,handcrafted,0.49554432873251486,0.4026302622567819,0.5011284722222221,0.40208333333333324,0.005610863548594342,True,True,True
test_a/00033.png,test_a,A,cnn,0.49554432873251486,0.4026302622567819,0.5262376666069031,0.41090866923332214,0.03179014016862122,False,False,True
test_a/00034.png,test_a,A,ground_truth,0.2657829853238119,0.21772303406912166,0.2657829853238119,0.21772303406912166,0.0,True,True,True
test_a/00034.png,test_a,A,handcrafted,0.2657829853238119,0.21772303406912166,0.25994791666666667,0.22179687499999998,0.007116474279002073,True,True,True
test_a/00034.png,test_a,A,cnn,0.2657829853238119,0.21772303406912166,0.2776161730289459,0.22174641489982605,0.012498476890158042,True,False,True
test_a/00035.png,test_a,A,ground_truth,-0.06458267046059335,0.699733160085764,-0.06458267046059335,0.699733160085764,0.0,True,True,True
test_a/00035.png,test_a,A,handcrafted,-0.06458267046059335,0.699733160085764,-0.06663411458333338,0.7015625,0.0027486192007154043,True,True,True
test_a/00035.png,test_a,A,cnn,-0.06458267046059335,0.699733160085764,-0.01492663286626339,0.7366486191749573,0.06187465708458844,False,False,True
test_a/00036.png,test_a,A,ground_truth,-0.484355388072856,0.7885043707165782,-0.484355388072856,0.7885043707165782,0.0,True,True,True
test_a/00036.png,test_a,A,handcrafted,-0.484355388072856,0.7885043707165782,-0.47976562500000003,0.7818229166666667,0.00810603190753842,True,True,True
test_a/00036.png,test_a,A,cnn,-0.484355388072856,0.7885043707165782,-0.4288587272167206,0.7731678485870361,0.05757680329100294,False,False,True
test_a/00037.png,test_a,A,ground_truth,-0.4302638675228535,0.8166372941349999,-0.4302638675228535,0.8166372941349999,0.0,True,True,True
test_a/00037.png,test_a,A,handcrafted,-0.4302638675228535,0.8166372941349999,-0.43124999999999997,0.8146158854166667,0.0022491221552054822,True,True,True
test_a/00037.png,test_a,A,cnn,-0.4302638675228535,0.8166372941349999,-0.3706265091896057,0.8269639015197754,0.060524815811760224,False,False,True
test_a/00038.png,test_a,A,ground_truth,0.6199670231562724,0.4709503483875524,0.6199670231562724,0.4709503483875524,0.0,True,True,True
test_a/00038.png,test_a,A,handcrafted,0.6199670231562724,0.4709503483875524,0.6169270833333329,0.46796875,0.0042580703460309895,True,True,True
test_a/00038.png,test_a,A,cnn,0.6199670231562724,0.4709503483875524,0.6435176134109497,0.4517102837562561,0.03041069529557259,False,False,True
test_a/00039.png,test_a,A,ground_truth,-0.6577709850101765,0.6047755820470841,-0.6577709850101765,0.6047755820470841,0.0,True,True,True
test_a/00039.png,test_a,A,handcrafted,-0.6577709850101765,0.6047755820470841,-0.6568576388888888,0.603732638888889,0.001386337465589612,True,True,True
test_a/00039.png,test_a,A,cnn,-0.6577709850101765,0.6047755820470841,-0.6476364731788635,0.6668921113014221,0.06293783867169295,False,False,True
test_a/00040.png,test_a,A,ground_truth,-0.32422364404250065,0.13961424075028073,-0.32422364404250065,0.13961424075028073,0.0,True,True,True
test_a/00040.png,test_a,A,handcrafted,-0.32422364404250065,0.13961424075028073,-0.3214409722222221,0.13854166666666679,0.002982226957193649,True,True,True
test_a/00040.png,test_a,A,cnn,-0.32422364404250065,0.13961424075028073,-0.31783950328826904,0.15122255682945251,0.013248028357600958,True,False,True
test_a/00041.png,test_a,A,ground_truth,-0.28523067306905026,0.8425766907645428,-0.28523067306905026,0.8425766907645428,0.0,True,True,True
test_a/00041.png,test_a,A,handcrafted,-0.28523067306905026,0.8425766907645428,-0.2875,0.8453124999999999,0.0035545037476905576,True,True,True
test_a/00041.png,test_a,A,cnn,-0.28523067306905026,0.8425766907645428,-0.24549204111099243,0.8298231959342957,0.04173500329798854,False,False,True
test_a/00042.png,test_a,A,ground_truth,0.10188341450010503,0.4389834433410519,0.10188341450010503,0.4389834433410519,0.0,True,True,True
test_a/00042.png,test_a,A,handcrafted,0.10188341450010503,0.4389834433410519,0.10781249999999999,0.4447591145833334,0.008277223759448714,True,True,True
test_a/00042.png,test_a,A,cnn,0.10188341450010503,0.4389834433410519,0.11303626000881195,0.46551933884620667,0.0287843657773031,True,False,True
test_a/00043.png,test_a,A,ground_truth,-0.26733893860744806,0.18990623009681823,-0.26733893860744806,0.18990623009681823,0.0,True,True,True
test_a/00043.png,test_a,A,handcrafted,-0.26733893860744806,0.18990623009681823,-0.26953125,0.19843750000000004,0.008808450227074504,True,True,True
test_a/00043.png,test_a,A,cnn,-0.26733893860744806,0.18990623009681823,-0.2714603543281555,0.1635703146457672,0.0266564534435435,True,False,True
test_a/00044.png,test_a,A,ground_truth,0.2605553641520725,0.23567644879027033,0.2605553641520725,0.23567644879027033,0.0,True,True,True
test_a/00044.png,test_a,A,handcrafted,0.2605553641520725,0.23567644879027033,0.2568033854166665,0.23437500000000003,0.0039712861121599975,True,True,True
test_a/00044.png,test_a,A,cnn,0.2605553641520725,0.23567644879027033,0.2823329269886017,0.2537236213684082,0.028283611529719282,True,False,True
test_a/00045.png,test_a,A,ground_truth,-0.04091188140848985,0.30752889070808986,-0.04091188140848985,0.30752889070808986,0.0,True,True,True
test_a/00045.png,test_a,A,handcrafted,-0.04091188140848985,0.30752889070808986,-0.04117838541666675,0.30625,0.001306363590128295,True,True,True
test_a/00045.png,test_a,A,cnn,-0.04091188140848985,0.30752889070808986,-0.03100178949534893,0.3386971652507782,0.03270582913939493,False,False,True
test_a/00046.png,test_a,A,ground_truth,-0.15484031141042023,0.38888033360176616,-0.15484031141042023,0.38888033360176616,0.0,True,True,True
test_a/00046.png,test_a,A,handcrafted,-0.15484031141042023,0.38888033360176616,-0.14654513888888893,0.3809201388888888,0.011496720707614344,True,False,True
test_a/00046.png,test_a,A,cnn,-0.15484031141042023,0.38888033360176616,-0.11298254877328873,0.4044141173362732,0.044647180539165936,False,False,True
test_a/00047.png,test_a,A,ground_truth,0.1657098293640357,0.4112545815283005,0.1657098293640357,0.4112545815283005,0.0,True,True,True
test_a/00047.png,test_a,A,handcrafted,0.1657098293640357,0.4112545815283005,0.17444661458333324,0.4140625,0.00917691789828411,True,True,True
test_a/00047.png,test_a,A,cnn,0.1657098293640357,0.4112545815283005,0.18221712112426758,0.41692981123924255,0.01745562698757563,True,False,True
test_a/00048.png,test_a,A,ground_truth,-0.5563276207266827,0.2968699904470719,-0.5563276207266827,0.2968699904470719,0.0,True,True,True
test_a/00048.png,test_a,A,handcrafted,-0.5563276207266827,0.2968699904470719,-0.55703125,0.30625,0.00940636345073332,True,True,True
test_a/00048.png,test_a,A,cnn,-0.5563276207266827,0.2968699904470719,-0.5328472256660461,0.3438962399959564,0.05256231633820496,False,False,True
test_a/00049.png,test_a,A,ground_truth,-0.7379612187137405,0.33641014391405993,-0.7379612187137405,0.33641014391405993,0.0,True,True,True
test_a/00049.png,test_a,A,handcrafted,-0.7379612187137405,0.33641014391405993,-0.73671875,0.34218750000000003,0.005909447677099208,True,True,True
test_a/00049.png,test_a,A,cnn,-0.7379612187137405,0.33641014391405993,-0.8188239336013794,0.3419732451438904,0.08105385095288756,False,False,True
test_a/00050.png,test_a,A,ground_truth,0.49463048111723146,0.5676711348750534,0.49463048111723146,0.5676711348750534,0.0,True,True,True
test_a/00050.png,test_a,A,handcrafted,0.49463048111723146,0.5676711348750534,0.5006587009803921,0.5602787990196079,0.009538661547529094,True,True,True
test_a/00050.png,test_a,A,cnn,0.49463048111723146,0.5676711348750534,0.5225181579589844,0.5710126757621765,0.028087157476867568,True,False,True
test_a/00051.png,test_a,A,ground_truth,-0.6266083972671936,0.2997581726768089,-0.6266083972671936,0.2997581726768089,0.0,True,True,True
test_a/00051.png,test_a,A,handcrafted,-0.6266083972671936,0.2997581726768089,-0.62890625,0.30625,0.00688650485920084,True,True,True
test_a/00051.png,test_a,A,cnn,-0.6266083972671936,0.2997581726768089,-0.6184492111206055,0.3306270241737366,0.03192895725378534,False,False,True
test_a/00052.png,test_a,A,ground_truth,-0.3794305750726139,0.7578302616053866,-0.3794305750726139,0.7578302616053866,0.0,True,True,True
test_a/00052.png,test_a,A,handcrafted,-0.3794305750726139,0.7578302616053866,-0.3827343749999999,0.7650520833333334,0.007941649893469283,True,True,True
test_a/00052.png,test_a,A,cnn,-0.3794305750726139,0.7578302616053866,-0.3282504975795746,0.798068106174469,0.0651036440436259,False,False,True
test_a/00053.png,test_a,A,ground_truth,0.09294305835892917,0.42470526939643793,0.09294305835892917,0.42470526939643793,0.0,True,True,True
test_a/00053.png,test_a,A,handcrafted,0.09294305835892917,0.42470526939643793,0.09583333333333324,0.41605902777777787,0.009116533527383962,True,True,True
test_a/00053.png,test_a,A,cnn,0.09294305835892917,0.42470526939643793,0.12070727348327637,0.44048261642456055,0.031933936818326035,False,False,True
test_a/00054.png,test_a,A,ground_truth,0.828329362195923,0.4639042966453009,0.828329362195923,0.4639042966453009,0.0,True,True,True
test_a/00054.png,test_a,A,handcrafted,0.828329362195923,0.4639042966453009,0.8265625,0.46796875,0.0044318825674769975,True,True,True
test_a/00054.png,test_a,A,cnn,0.828329362195923,0.4639042966453009,0.8640099763870239,0.4891688823699951,0.04371962397933694,False,False,True
test_a/00055.png,test_a,A,ground_truth,-0.09941905141388115,0.7662464105469892,-0.09941905141388115,0.7662464105469892,0.0,True,True,True
test_a/00055.png,test_a,A,handcrafted,-0.09941905141388115,0.7662464105469892,-0.10257161458333337,0.7734375,0.007851778273651794,True,True,True
test_a/00055.png,test_a,A,cnn,-0.09941905141388115,0.7662464105469892,-0.06577333062887192,0.791487455368042,0.04206120386771163,False,False,True
test_a/00056.png,test_a,A,ground_truth,-0.5055273498581552,0.5275933455549445,-0.5055273498581552,0.5275933455549445,0.0,True,True,True
test_a/00056.png,test_a,A,handcrafted,-0.5055273498581552,0.5275933455549445,-0.5031249999999999,0.5271158854166668,0.002449337262326836,True,True,True
test_a/00056.png,test_a,A,cnn,-0.5055273498581552,0.5275933455549445,-0.5178791880607605,0.5227600932121277,0.013263794147704677,True,False,True
test_a/00057.png,test_a,A,ground_truth,0.01776771280699921,0.815650248086053,0.01776771280699921,0.815650248086053,0.0,True,True,True
test_a/00057.png,test_a,A,handcrafted,0.01776771280699921,0.815650248086053,0.01796875,0.809375,0.006278467527548605,True,True,True
test_a/00057.png,test_a,A,cnn,0.01776771280699921,0.815650248086053,0.06332370638847351,0.7990201115608215,0.04849649463665561,False,False,True
test_a/00058.png,test_a,A,ground_truth,-0.6288543868264597,0.3412336190303262,-0.6288543868264597,0.3412336190303262,0.0,True,True,True
test_a/00058.png,test_a,A,handcrafted,-0.6288543868264597,0.3412336190303262,-0.62890625,0.34218750000000003,0.0009552898476774559,True,True,True
test_a/00058.png,test_a,A,cnn,-0.6288543868264597,0.3412336190303262,-0.6583985090255737,0.34991613030433655,0.03079352462027531,False,False,True
test_a/00059.png,test_a,A,ground_truth,-0.4964141374108963,0.4746065209352626,-0.4964141374108963,0.4746065209352626,0.0,True,True,True
test_a/00059.png,test_a,A,handcrafted,-0.4964141374108963,0.4746065209352626,-0.49902686403508767,0.476795504385965,0.0034085171204216408,True,True,True
test_a/00059.png,test_a,A,cnn,-0.4964141374108963,0.4746065209352626,-0.48942866921424866,0.46896764636039734,0.008977397863380998,True,True,True
test_a/00060.png,test_a,A,ground_truth,-0.2590591262100135,0.32174723156412804,-0.2590591262100135,0.32174723156412804,0.0,True,True,True
test_a/00060.png,test_a,A,handcrafted,-0.2590591262100135,0.32174723156412804,-0.25156249999999997,0.32421875,0.007893529496462055,True,True,True
test_a/00060.png,test_a,A,cnn,-0.2590591262100135,0.32174723156412804,-0.243523970246315,0.33291730284690857,0.0191340420005506,True,False,True
test_a/00061.png,test_a,A,ground_truth,-0.4201855626698156,0.6676742105024808,-0.4201855626698156,0.6676742105024808,0.0,True,True,True
test_a/00061.png,test_a,A,handcrafted,-0.4201855626698156,0.6676742105024808,-0.41927083333333337,0.6636284722222221,0.004147858241474943,True,True,True
test_a/00061.png,test_a,A,cnn,-0.4201855626698156,0.6676742105024808,-0.3768540918827057,0.7127542495727539,0.0625286037198298,False,False,True
test_a/00062.png,test_a,A,ground_truth,-0.12456533289934503,0.5590140706191923,-0.12456533289934503,0.5590140706191923,0.0,True,True,True
test_a/00062.png,test_a,A,handcrafted,-0.12456533289934503,0.5590140706191923,-0.12578124999999998,0.5578125,0.001709452060916353,True,True,True
test_a/00062.png,test_a,A,cnn,-0.12456533289934503,0.5590140706191923,-0.1203199103474617,0.5790287852287292,0.02046001988135036,True,False,True
test_a/00063.png,test_a,A,ground_truth,-0.12950784617529035,0.9003910529348333,-0.12950784617529035,0.9003910529348333,0.0,True,True,True
test_a/00063.png,test_a,A,handcrafted,-0.12950784617529035,0.9003910529348333,-0.13619791666666684,0.9018229166666667,0.006841584387123071,True,True,True
test_a/00063.png,test_a,A,cnn,-0.12950784617529035,0.9003910529348333,-0.10496075451374054,0.9465615749359131,0.05229031278250988,False,False,True
test_a/00064.png,test_a,A,ground_truth,-0.22282094090695723,0.29470731909339853,-0.22282094090695723,0.29470731909339853,0.0,True,True,True
test_a/00064.png,test_a,A,handcrafted,-0.22282094090695723,0.29470731909339853,-0.21562499999999998,0.3010091145833335,0.009565259637531303,True,True,True
test_a/00064.png,test_a,A,cnn,-0.22282094090695723,0.29470731909339853,-0.20816534757614136,0.31548580527305603,0.025426991638738395,True,False,True
test_a/00065.png,test_a,A,ground_truth,-0.2068124713861163,0.4854365409635868,-0.2068124713861163,0.4854365409635868,0.0,True,True,True
test_a/00065.png,test_a,A,handcrafted,-0.2068124713861163,0.4854365409635868,-0.21038411458333336,0.4859375,0.003606604370372634,True,True,True
